Name,ID,Type
Small Red Effigy,400000B4,None
Smarag's Glintstone Breath,40001B81,None
Smithing Stone [1],40002774,None
Smithing Stone [2],40002775,None
Smithing Stone [3],40002776,None
Smithing Stone [4],40002777,None
Smithing Stone [5],40002778,None
Smithing Stone [6],40002779,None
Smithing Stone [7],4000277A,None
Smithing Stone [8],4000277B,None
Smithing Talisman,20001FAE,None
Smithing-Stone Miner's Bell Bearing [1],400022F7,None
Smithing-Stone Miner's Bell Bearing [2],400022F8,None
Smithing-Stone Miner's Bell Bearing [3],400022F9,None
Smithing-Stone Miner's Bell Bearing [4],400022FA,None
Smithscript Axe,00DD40A0,Smithing
Smithscript Cirque,03D85830,Smithing
Smithscript Dagger,03C8EEE0,Smithing
Smithscript Greathammer,00BEBC20,Smithing
Smithscript Shield,01D18BB0,Smithing
Smithscript Spear,00FBC520,Smithing
Smoldering Butterfly,40005142,None
Smoldering Shield,01CC0D70,Smithing
Snow Witch Hat,100F6950,None
Snow Witch Robe (Altered),100F6D9C,None
Snow Witch Robe,100F69B4,None
Snow Witch Skirt,100F6A7C,None
Soap,40000848,None
Soft Cotton,40000834,None
Soiled Loincloth,104D5DDC,None
Soldier's Crossbow,029020C0,Smithing
Soldjars of Fortune Ashes +1,4003C0F1,None
Soldjars of Fortune Ashes +10,4003C0FA,None
Soldjars of Fortune Ashes +2,4003C0F2,None
Soldjars of Fortune Ashes +3,4003C0F3,None
Soldjars of Fortune Ashes +4,4003C0F4,None
Soldjars of Fortune Ashes +5,4003C0F5,None
Soldjars of Fortune Ashes +6,4003C0F6,None
Soldjars of Fortune Ashes +7,4003C0F7,None
Soldjars of Fortune Ashes +8,4003C0F8,None
Soldjars of Fortune Ashes +9,4003C0F9,None
Soldjars of Fortune Ashes,4003C0F0,None
Somber Ancient Dragon Smithing Stone,400027B8,None
Somber Smithing Stone [1],400027B0,None
Somber Smithing Stone [2],400027B1,None
Somber Smithing Stone [3],400027B2,None
Somber Smithing Stone [4],400027B3,None
Somber Smithing Stone [5],400027B4,None
Somber Smithing Stone [6],400027B5,None
Somber Smithing Stone [7],400027B6,None
Somber Smithing Stone [8],400027B7,None
Somber Smithing Stone [9],400027D8,None
Somberstone Miner's Bell Bearing [1],400022FB,None
Somberstone Miner's Bell Bearing [2],400022FC,None
Somberstone Miner's Bell Bearing [3],400022FD,None
Somberstone Miner's Bell Bearing [4],400022FE,None
Somberstone Miner's Bell Bearing [5],400022FF,None
Soporific Grease,400005AA,None
Sorcerer Leggings,100CAB5C,None
Sorcerer Manchettes,100CAAF8,None
Sorcerer Painting,4000200B,None
Spark Aromatic,40000DB6,None
Spear of the Impaler,010B0760,Somber
Spear Talisman,2000080C,None
Spear,00F44B10,Smithing
Speckled Hardtear,40002AFE,None
Spectral Steed Whistle,40000082,None
Spectral Steed Whistle,400000B5,None
Spellblade's Gloves,1001FC98,None
Spellblade's Pointed Hat,1001FBD0,None
Spellblade's Traveling Attire (Altered),1002001C,None
Spellblade's Traveling Attire,1001FC34,None
Spellblade's Trousers,1001FCFC,None
Spelldrake Talisman +1,20000FAB,None
Spelldrake Talisman +2,20000FAC,None
Spelldrake Talisman +3,20001BB2,None
Spelldrake Talisman,20000FAA,None
Spellmachinist's Bell Bearing,401EA74C,None
Spellproof Dried Liver,4000047E,None
Spellproof Pickled Liver,401E88E0,None
Spider Scorpion Ashes,4021A160,None
Spiked Caestus,1409650,Smithing
Spiked Club,00A8EA30,Smithing
Spiked Cracked Tear,40002B06,None
Spiked Palisade Shield,01EAE010,Smithing
Spiked Spear,00F646E0,Smithing
Spira,401EA2A8,None
Spiralhorn Shield,01CCA9B0,Smithing
Spiraltree Seal,020EBBC0,Smithing
Spirit Calculus,401EBF22,None
Spirit Calling Bell,40001FDE,None
Spirit Glaive,011A49A0,Somber
Spirit Jellyfish Ashes +1,400399E1,None
Spirit Jellyfish Ashes +10,400399EA,None
Spirit Jellyfish Ashes +2,400399E2,None
Spirit Jellyfish Ashes +3,400399E3,None
Spirit Jellyfish Ashes +4,400399E4,None
Spirit Jellyfish Ashes +5,400399E5,None
Spirit Jellyfish Ashes +6,400399E6,None
Spirit Jellyfish Ashes +7,400399E7,None
Spirit Jellyfish Ashes +8,400399E8,None
Spirit Jellyfish Ashes +9,400399E9,None
Spirit Jellyfish Ashes,400399E0,None
Spirit Raisin,401E87A0,None
Spirit Sword,007270E0,Somber
Spiritflame Arrow,02FE9A00,None
Spiritgrave Stone,401ED2BC,None
Spread Crossbow,0297E8F0,Smithing
Spritestone,401E9039,None
St. Trina Disciple's Cookbook [1],401EA8EE,None
St. Trina Disciple's Cookbook [2],401EA901,None
St. Trina Disciple's Cookbook [3],401EA8F6,None
St. Trina's Arrow,02FB8CC0,None
St. Trina's Blossom,1050DF20,None
St. Trina's Smile,20001FE0,None
St. Trina's Torch,016ED240,Somber
Staff of Loss,01FBD000,Smithing
Staff of the Avatar,1600530,Somber
Staff of the Great Beyond,01FF5270,Somber
Staff of the Guilty,01FB81E0,Smithing
Stalwart Horn Charm +1,20000489,None
Stalwart Horn Charm +2,20001B80,None
Stalwart Horn Charm,20000488,None
Stanching Boluses,4000038E,None
Star Fist,0141A7C0,Smithing
Star Shower,40000FD2,None
Star-Lined Sword,002673C0,Somber
Stargazer Heirloom,20000438,None
Starlight Shards,4000050A,None
Starlight,4000102C,None
Stars of Ruin,4000107C,None
Starscourge Greatsword,003DCC50,Somber
Starscourge Heirloom,20000424,None
Steel-Wire Torch,016E8420,Smithing
Stimulating Boluses,400003A2,None
Stone Club,00A9FBA0,Smithing
Stone of Gurranq,40001A9A,None
Stone-Sheathed Sword,0026C1E0,Somber
Stonebarb Cracked Tear,40002B12,None
Stonesword Key,40001F40,None
Storehouse Cross Message,401EA3DE,None
Storeroom Key,401EA3CD,None
Stormhawk Axe,00D7C260,Somber
Stormhawk Deenh +1,4003A1B1,None
Stormhawk Deenh +10,4003A1BA,None
Stormhawk Deenh +2,4003A1B2,None
Stormhawk Deenh +3,4003A1B3,None
Stormhawk Deenh +4,4003A1B4,None
Stormhawk Deenh +5,4003A1B5,None
Stormhawk Deenh +6,4003A1B6,None
Stormhawk Deenh +7,4003A1B7,None
Stormhawk Deenh +8,4003A1B8,None
Stormhawk Deenh +9,4003A1B9,None
Stormhawk Deenh,4003A1B0,None
Stormhawk Feather,40003C46,None
Stormwing Bone Arrow,02FDD6B0,None
Strength-knot Crystal Tear,40002B0D,None
String,40003C28,None
String-Seller's Bell Bearing,401EA74D,None
Strip of White Flesh,40003B38,None
Sun Realm Shield,01D9C910,Smithing
Sunwarmth Stone,401E916E,None
Surge, O Flame!,4000184C,None
Surging Frenzied Flame,401E90D8,None
Swarm of Flies,40001C2A,None
Swarm Pot,40000154,None
Sweet Raisin,4000032B,None
Swift Glintstone Shard,40000FAA,None
Swift Spear,00FC1340,Smithing
Swollen Grape,401ED2B1,None
Sword Lance,003567E0,Smithing
Sword of Darkness,271000,Somber
Sword of Light,0026E8F0,Somber
Sword of Milos,003037C0,Somber
Sword of Night and Flame,0020A760,Somber
Sword of Night,0090F560,Somber
Sword of St. Trina,00216AB0,Somber
Swordhand of Night Jolán,4021DBF8,None
Tailoring Tools,40001FE3,None
Taker's Cameo,200013A6,None
Talisman of All Crucibles,20002030,None
Talisman of Lord's Bestowal,20002008,None
Talisman of the Dread,20001FEA,None
Talisman Pouch,40002738,None
Tarnished Golden Sunflower,400050CD,None
Tarnished's Furled Finger,40000064,None
Tarnished's Furled Finger,400000AA,None
Tarnished's Wizened Finger,4000006A,None
Taunter's Tongue,4000006C,None
Taunter's Tongue,400000B2,None
Taylew the Golem Smith,4021C0A0,None
Telescope,400007F8,None
Terra Magica,40001022,None
Thawfrost Boluses,40000398,None
The Flame of Frenzy,40001C8E,None
The Sacred Tower Painting,401EA489,None
The Stormhawk King,40002002,None
The Two Fingers,401EA7AA,None
Theodorix's Magma,40001B63,None
Thin Beast Bones,40003BEC,None
Thiollier's Concoction,401E8CDC,None
Thiollier's Garb (Altered),104CC4BC,None
Thiollier's Garb,104CC0D4,None
Thiollier's Gloves,104CC138,None
Thiollier's Hidden Needle,1481060,Somber
Thiollier's Mask,104CC070,None
Thiollier's Trousers,104CC19C,None
Thops's Barrier,40001216,None
Thops's Bell Bearing,400022D7,None
Thorned Whip,01317B20,Smithing
Thorny Cracked Tear,40002B05,None
Throwing Dagger,400006A4,None
Tibia's Cookbook,401EA8F9,None
Tibia's Summons,400013A6,None
Tonic of Forgetfulness,40001FC0,None
Tooth Whip,0138CE20,Somber
Torch,016E3600,Smithing
Torchpole,00F55C80,Smithing
Torn Diary Page,401EA3E0,None
Tower of Shadow Message,401EA3E5,None
Toxic Mossling,401ED2AA,None
Toxic Mushroom,40005122,None
Traveler's Boots,100F918C,None
Traveler's Clothes,100F90C4,None
Traveler's Gloves,10018768,None
Traveler's Hat,100186A0,None
Traveler's Manchettes,100F9128,None
Traveler's Slops,100187CC,None
Traveling Maiden Boots,100DBCCC,None
Traveling Maiden Gloves,100DBC68,None
Traveling Maiden Hood,100DBBA0,None
Traveling Maiden Robe (Altered),100DBFEC,None
Traveling Maiden Robe,100DBC04,None
Tree Sentinel Armor (Altered),100422FC,None
Tree Sentinel Armor,10041F14,None
Tree Sentinel Gauntlets,10041F78,None
Tree Sentinel Greaves,10041FDC,None
Tree Sentinel Helm,10041EB0,None
Tree Surcoat,1010D114,None
Tree-and-Beast Surcoat,1019F104,None
Treespear,010477B0,Smithing
Trina's Lily,400050AB,None
Triple Rings of Light,40001A2D,None
Troll Knight's Sword,003EB6B0,Somber
Troll's Golden Sword,003D7E30,Smithing
Troll's Hammer,0160EF90,Smithing
Turtle Neck Meat,40003AF2,None
Twiggy Cracked Tear,40002B0B,None
Twinbird Kite Shield,01DA6550,Smithing
Twinblade Talisman,20000848,None
Twinblade,989680,Smithing
Twinned Armor (Altered),10092C0C,None
Twinned Armor,10092824,None
Twinned Gauntlets,10092888,None
Twinned Greaves,100928EC,None
Twinned Helm,100927C0,None
Twinned Knight Swords,00990BB0,Smithing
Twinsage Glintstone Crown,100CAA30,None
Twinsage Sorcerer Ashes +1,40035779,None
Twinsage Sorcerer Ashes +10,40035782,None
Twinsage Sorcerer Ashes +2,4003577A,None
Twinsage Sorcerer Ashes +3,4003577B,None
Twinsage Sorcerer Ashes +4,4003577C,None
Twinsage Sorcerer Ashes +5,4003577D,None
Twinsage Sorcerer Ashes +6,4003577E,None
Twinsage Sorcerer Ashes +7,4003577F,None
Twinsage Sorcerer Ashes +8,40035780,None
Twinsage Sorcerer Ashes +9,40035781,None
Twinsage Sorcerer Ashes,40035778,None
Two Fingers Heirloom,20000442,None
Two Fingers' Prayerbook,4000229A,None
Two-Handed Sword Talisman,20001F68,None
Two-Headed Turtle Talisman,20001B76,None
Uchigatana,895440,Smithing
Unalloyed Gold Needle,40002004,None
Unalloyed Gold Needle,4000230F,None
Unalloyed Gold Needle,40002310,None
Unendurable Frenzy,40001C8F,None
Unseen Blade,40001234,None
Unseen Form,4000123E,None
Uplifting Aromatic,40000DAC,None
Upper-Class Robe,100EAE34,None
Urgent Heal,40001914,None
Urumi,01323E70,Smithing
Vagabond Knight Armor (Altered),100A166C,None
Vagabond Knight Armor,100A1284,None
Vagabond Knight Gauntlets,100A12E8,None
Vagabond Knight Greaves,100A134C,None
Vagabond Knight Helm,100A1220,None
Valkyrie's Prosthesis,40002311,None
Varré's Bouquet,00A8C320,Somber
Velvet Sword of St. Trina,00264CB0,Somber
Venomous Fang,014FD890,Smithing
Verdigris Armor,104C72B4,None
Verdigris Discus,20002012,None
Verdigris Gauntlets,104C7318,None
Verdigris Greatshield,01F03740,Somber
Verdigris Greaves,104C737C,None
Verdigris Helm,104C7250,None
Veteran's Armor (Altered),100BEB2C,None
Veteran's Armor,100BE744,None
Veteran's Gauntlets,100BE7A8,None
Veteran's Greaves,100BE80C,None
Veteran's Helm,100BE6E0,None
Veteran's Prosthesis,1424400,Somber
Viridian Amber Medallion +1,200003FD,None
Viridian Amber Medallion +2,200003FE,None
Viridian Amber Medallion +3,20001B6C,None
Viridian Amber Medallion,200003FC,None
Viridian Hidden Tear,401EAF78,None
Visage Shield,01EAB900,Somber
Volcanic Stone,40005172,None
Volcano Manor Invitation,40001FC9,None
Volcano Pot,40000258,None
Vortex of Putrescence,401E9CB8,None
Vulgar Militia Armor,10066904,None
Vulgar Militia Ashes +1,4003B151,None
Vulgar Militia Ashes +10,4003B15A,None
Vulgar Militia Ashes +2,4003B152,None
Vulgar Militia Ashes +3,4003B153,None
Vulgar Militia Ashes +4,4003B154,None
Vulgar Militia Ashes +5,4003B155,None
Vulgar Militia Ashes +6,4003B156,None
Vulgar Militia Ashes +7,4003B157,None
Vulgar Militia Ashes +8,4003B158,None
Vulgar Militia Ashes +9,4003B159,None
Vulgar Militia Ashes,4003B150,None
Vulgar Militia Gauntlets,10066968,None
Vulgar Militia Greaves,100669CC,None
Vulgar Militia Helm,100668A0,None
Vulgar Militia Saw,0113B9F0,Smithing
Vulgar Militia Shotel,0114A450,Smithing
Vyke's Dragonbolt,40001B3A,None
Vyke's War Spear,1042990,Somber
Wakizashi,0010C8E0,Smithing
Wandering Noble Ashes +1,4003A981,None
Wandering Noble Ashes +10,4003A98A,None
Wandering Noble Ashes +2,4003A982,None
Wandering Noble Ashes +3,4003A983,None
Wandering Noble Ashes +4,4003A984,None
Wandering Noble Ashes +5,4003A985,None
Wandering Noble Ashes +6,4003A986,None
Wandering Noble Ashes +7,4003A987,None
Wandering Noble Ashes +8,4003A988,None
Wandering Noble Ashes +9,4003A989,None
Wandering Noble Ashes,4003A980,None
War Surgeon Gloves,100A6108,None
War Surgeon Gown (Altered),100A648C,None
War Surgeon Gown,100A60A4,None
War Surgeon Trousers,100A616C,None
Warhawk Ashes +1,40039DC9,None
Warhawk Ashes +10,40039DD2,None
Warhawk Ashes +2,40039DCA,None
Warhawk Ashes +3,40039DCB,None
Warhawk Ashes +4,40039DCC,None
Warhawk Ashes +5,40039DCD,None
Warhawk Ashes +6,40039DCE,None
Warhawk Ashes +7,40039DCF,None
Warhawk Ashes +8,40039DD0,None
Warhawk Ashes +9,40039DD1,None
Warhawk Ashes,40039DC8,None
Warhawk's Talon,00222E00,Smithing
Warming Stone,40000CEE,None
Warped Axe,00E508D0,Smithing
Warpick,00A87500,Smithing
Warrior Gauntlets,100A39F8,None
Warrior Greaves,100A3A5C,None
Warrior Jar Shard,200004CE,None
Watchdog's Greatsword,003D3010,Smithing
Watchdog's Staff,015F1AD0,Somber
Watchful Spirit,401EA230,None
Weathered Dagger,40002314,None
Weathered Straight Sword,001F47D0,Smithing
Well Depths Key,401EA3C4,None
Well-Pickled Turtle Neck,401E8912,None
Whetstone Knife,4000218E,None
Whip,01312D00,Smithing
Whirl, O Flame!,4000178E,None
White Cipher Ring,40000068,None
White Cipher Ring,400000AE,None
White Mask,100A6040,None
White Reed Armor,100D4EA4,None
White Reed Gauntlets,100D4F08,None
White Reed Greaves,100D4F6C,None
Whiteflesh Mushroom,401ED2A3,None
Windy Crystal Tear,40002B07,None
Wing of Astel,006BE130,Somber
Winged Crystal Tear,40002B04,None
Winged Greathorn,00E68F70,Somber
Winged Misbegotten Ashes + 1,40033451,None
Winged Misbegotten Ashes + 10,4003345A,None
Winged Misbegotten Ashes + 2,40033452,None
Winged Misbegotten Ashes + 3,40033453,None
Winged Misbegotten Ashes + 4,40033454,None
Winged Misbegotten Ashes + 5,40033455,None
Winged Misbegotten Ashes + 6,40033456,None
Winged Misbegotten Ashes + 7,40033457,None
Winged Misbegotten Ashes + 8,40033458,None
Winged Misbegotten Ashes + 9,40033459,None
Winged Misbegotten Ashes,40033450,None
Winged Scythe,0122D520,Somber
Winged Serpent Helm,104F1618,None
Winged Sword Insignia,20000820,None
Winter-Lantern Fly,401ED2B0,None
Wise Man's Mask,104DF8F0,None
Witch's Glintstone Crown,100CB9D0,None
Wolf Crest Shield,01E0CDF0,Smithing
Wooden Greatshield,01ECB4D0,Smithing
Wraith Calling Bell,40000C08,None
Wrath from Afar,401E9EA2,None
Wrath of Gold,4000190A,None
Yellow Ember,4000516D,None
Yellow Fulgurbloom,401ED2A8,None
Ymir's Bell Bearing,401EA745,None
Young Lion's Armor (Altered),10506E3C,None
Young Lion's Armor,10506A54,None
Young Lion's Gauntlets,10506AB8,None
Young Lion's Greaves,10506B1C,None
Young Lion's Helm,105069F0,None
Zamor Armor,10105414,None
Zamor Bracelets,10105478,None
Zamor Curved Sword,007AD550,Somber
Zamor Ice Storm,4000113A,None
Zamor Legwraps,101054DC,None
Zamor Mask,101053B0,None
Zorayas's Letter,4000201D,None
Zweihander,003DA540,Smithing
About Adding Affinities,400023B0,None
About Adding Skills,4000239C,None
About Birdseye Telescopes,4000239D,None
About Bows,4000238E,None
About Competitive Multiplayer,400023A3,None
About Containers,400023AF,None
About Cooperative Multiplayer,400023A2,None
About Crouching,4000238F,None
About Death,40002396,None
About Dodging,400023B2,None
About Fast Travel to Sites of Grace,400023AA,None
About Flask of Wondrous Physick,4000239B,None
About Guard Counters,40002392,None
About Guarding,40002398,None
About Guidance of Grace,40002394,None
About Horseback Riding,40002395,None
About Hunter Multiplayer,400023A5,None
About Invasion Multiplayer,400023A4,None
About Item Crafting,40002399,None
About Materials,400023AE,None
About Monument Icon,400023A7,None
About Multiplayer,400023EB,None
About New Inventory Features,401EA84A,None
About Pouches,400023B1,None
About Requesting Help from Hunters,400023A8,None
About Roundtable Hold,400023AC,None
About Sites of Grace,4000238C,None
About Skills,400023A9,None
About Sorceries and Incantations,4000238D,None
About Spiritspring Jumping,4000239E,None
About Stakes of Marika,40002391,None
About Stance-Breaking,40002390,None
About Strengthening Armaments,400023AB,None
About Summoning Other Players,400023A1,None
About Summoning Pools,400023A6,None
About Summoning Spirits,40002397,None
About Teardrop Scarabs,400023A0,None
About the Map,40002393,None
About the Revered Spirit Ash Blessing,401EA849,None
About the Scadutree Blessing,401EA848,None
About Vanquishing Enemy Groups,4000239F,None
About Wielding Armaments,400023B4,None
